ATE real, ATE estimado
0.33191634075837445, 0.32757704601187915
0.3475599387859208, 0.31929992446544286
0.33684747491923145, 0.347370303905989
0.33854786600918213, 0.3492356816942769
0.36031287196055095, 0.34199710179012377
0.3523210338377827, 0.3310450577601733
0.34670974324094544, 0.3224169721940968
0.3297058323414385, 0.35399736812339705
0.3320863798673695, 0.3482213948735688
0.345689508586975, 0.33757165985788085
0.3397381397721476, 0.316197683256317
0.33123618432239416, 0.34379995717228257
0.33242645808535964, 0.320775562373596
0.3380377486821969, 0.352129986485163
0.3341268491753103, 0.3205539420719926
0.33786770957320184, 0.3060757208178636
0.3353171229382758, 0.344474969144555
0.34228872640707364, 0.3489523854722573
0.34279884373405883, 0.32133713923649126
0.335827240265261, 0.32241915663662185
0.3436490392790342, 0.3184874166008799
0.34909029076687637, 0.3082843275628389
0.33786770957320184, 0.3638597205963602
0.3341268491753103, 0.3272111838888451
0.3291957150144533, 0.3502827789611746
0.3353171229382758, 0.3191548761765602
0.3446692739330046, 0.3612984441904472
0.3370175140282265, 0.33373543166610065
0.3390579833361673, 0.35680804461709087
0.34211868729807854, 0.3297432179454982
0.3370175140282265, 0.3508469121970743
0.3536813467097432, 0.33119955241391486
0.3414385308620983, 0.33558159614143646
0.34653970413195034, 0.36254898656622736
0.3501105254208468, 0.3138640224899812
0.3351470838292807, 0.32781491160881465
0.3438190783880292, 0.3148538076733381
0.3429688828430539, 0.3486600879152859
0.35946267641557555, 0.3404864654230772
0.3380377486821969, 0.2953708697167194
0.35147083829280734, 0.37773393695145524
0.3380377486821969, 0.30505103216413665
0.34177860908008845, 0.3431731432028737
0.348070056112906, 0.35325323108725404
0.33361673184832513, 0.3416172505959549
0.33854786600918213, 0.3601792884008334
0.34415915660601937, 0.3673471799461978
0.34347900017003913, 0.36746265170625675
0.34551946947797996, 0.34067596296723546
0.35028056452984185, 0.3591287017300001
0.35402142492773336, 0.3456924927670285
0.3380377486821969, 0.3262515755061031
0.3475599387859208, 0.3704578745839516
0.33837782690018703, 0.34139460638030983
0.33565720115626596, 0.30534019083423136
0.34347900017003913, 0.33317880349091916
0.33599727937425605, 0.3347564115231746
0.33225641897636454, 0.3463825378844475
0.33361673184832513, 0.33931505697172254
0.34211868729807854, 0.34722160142710223
0.3337867709573202, 0.3741353224441649
0.3463696650229553, 0.36280677996149946
0.350620642747832, 0.3574747903406585
0.3388879442271722, 0.31368465210438584
0.3363373575922462, 0.35822657350018283
0.33225641897636454, 0.31974677403021745
0.34058833531712296, 0.35111485340257337
0.3375276313552117, 0.3729310329349254
0.35028056452984185, 0.3883416706881994
0.34347900017003913, 0.3434792867161746
0.3271552457065125, 0.33397474372569247
0.34058833531712296, 0.35267250469666744
0.3487502125488862, 0.3495242529674759
0.3348070056112906, 0.31123831056920737
0.3438190783880292, 0.33978795335695594
0.3388879442271722, 0.3350656117500799
0.3494303689848665, 0.35936232061881423
0.35028056452984185, 0.335471860217033
0.3370175140282265, 0.3196698000928846
0.340758374426118, 0.3138578328636059
0.3489202516578813, 0.3978862635464172
0.3424587655160687, 0.34617980787395497
0.34909029076687637, 0.36363172372180674
0.33565720115626596, 0.34553677457386506
0.3390579833361673, 0.3231599748330198
0.34415915660601937, 0.36042046433807706
0.34041829620812786, 0.3214772140245496
0.3387179051181772, 0.3210456027435974
0.3451793912599898, 0.3305408392231107
0.33718755313722154, 0.3693512996203507
0.34347900017003913, 0.35235739233879365
0.34092841353511305, 0.3144566674122526
0.3524910729467778, 0.3387739109702215
0.343308961061044, 0.31974717873823005
0.3468797823499405, 0.3624469008266974
0.3376976704642068, 0.36788960115035735
0.3424587655160687, 0.33061773357773055
0.34858017343989117, 0.3698650526246624
0.348070056112906, 0.33907957750005396
0.3400782179901377, 0.3244074026064443
0.34177860908008845, 0.3644465439253777
0.33718755313722154, 0.32070697965708805
0.33548716204727086, 0.33409442842697396
0.34415915660601937, 0.3663877880549306
0.343308961061044, 0.32707665137355363
0.33191634075837445, 0.35306593659116775
0.34977044720285666, 0.3765471023131057
0.3344669273933005, 0.33543890507645496
0.34704982145893554, 0.3616425309023507
0.33344669273933003, 0.33412668410756635
0.34415915660601937, 0.3384736579317898
0.3419486481890835, 0.33835842048171616
0.3451793912599898, 0.3413493821312957
0.34109845264410815, 0.3464551493360066
0.34279884373405883, 0.3332534235483949
0.343308961061044, 0.32912772813024255
0.3315762625403843, 0.3650317526122396
0.34585954769597005, 0.33766178648628503
0.3424587655160687, 0.33925863755811875
0.3293657541234484, 0.32986478056139085
0.34704982145893554, 0.3464563078045898
0.34772997789491583, 0.32898837661796154
0.3484101343308961, 0.37948363936159735
0.3375276313552117, 0.3479563814060526
0.3424587655160687, 0.33752387628751196
0.33786770957320184, 0.34839805781612976
0.3419486481890835, 0.3385789994169039
0.3397381397721476, 0.34130214961456007
0.340758374426118, 0.3185790130752615
0.33242645808535964, 0.3322062653048935
0.343308961061044, 0.35664583266120103
0.33616731848325115, 0.34081975395933867
0.350620642747832, 0.33469994900474914
0.3363373575922462, 0.32980503943387784
0.34177860908008845, 0.33218505280748123
0.33548716204727086, 0.3453630819619435
0.35572181601768404, 0.3404221111822122
0.35215099472878764, 0.3724400008849441
0.3424587655160687, 0.36125256054944377
0.34109845264410815, 0.35790561788503933
0.33786770957320184, 0.32572018542813264
0.33123618432239416, 0.35910774225559644
0.35266111205577283, 0.3305084354059802
0.33429688828430537, 0.3590432705199369
0.34551946947797996, 0.3469984905266095
0.3395681006631525, 0.33143878479421973
0.33055602788641386, 0.32437362467285796
0.35079068185682705, 0.3314050751193737
0.34653970413195034, 0.33747392527574577
0.34058833531712296, 0.33091780873277465
0.33837782690018703, 0.2904075652184686
0.3291957150144533, 0.3484367382306946
0.3439891174970243, 0.3418758993333114
0.33599727937425605, 0.3227028437590671
0.3461996259139602, 0.3576176967041732
0.3450093521509947, 0.3583045557885943
0.3348070056112906, 0.3335536215780027
0.3426288046250638, 0.3434416415592004
0.3387179051181772, 0.3166611278081547
