# MSE: 0.022965653768771712
# ATE, Diferença de médias
0.1896551724137931, 0.16374269005847952
0.1795131845841785, 0.16610815428083325
0.16835699797160245, 0.14692161114396485
0.1896551724137931, 0.14455614692161112
0.20385395537525355, 0.2929233195347921
0.19878296146044624, 0.12398974965503651
0.1926977687626775, 0.20211577633221633
0.18559837728194725, 0.22130231946908474
0.20182555780933062, 0.17497864511465933
0.18356997971602435, 0.1722189368552468
0.19675456389452334, 0.17287601025034494
0.20385395537525355, 0.24541691306918983
0.19574036511156187, 0.23720349563046195
0.1845841784989858, 0.13240028911229385
0.19168356997971603, 0.27117419015704053
0.18661257606490872, 0.14784151389710232
0.19675456389452334, 0.17800118273211124
0.19371196754563894, 0.2264931992903607
0.18559837728194725, 0.169130691898285
0.19574036511156187, 0.16702805703397072
0.1845841784989858, 0.19416518825152773
0.19371196754563894, 0.25172481766213284
0.22008113590263692, 0.206321046060845
0.19066937119675456, 0.1452789276562192
0.1876267748478702, 0.22787305342006703
0.1815415821501014, 0.2028385570668243
0.2099391480730223, 0.25967540574282155
0.19776876267748478, 0.19087982127603653
0.1926977687626775, 0.22504763782114467
0.18356997971602435, 0.1160391615743479
0.18864097363083165, 0.19764767724554838
0.19776876267748478, 0.1916026020106446
0.19371196754563894, 0.14271634141533618
0.1896551724137931, 0.18292923319534793
0.18052738336713997, 0.1358827781063145
0.20486815415821502, 0.2615809185886063
0.20081135902636918, 0.16190288455220447
0.21703853955375255, 0.2046783625730994
0.19878296146044624, 0.2367435442538932
0.2129817444219067, 0.24094881398252188
0.1926977687626775, 0.2688087259346869
0.17342799188640973, 0.08863920099875156
0.17139959432048682, 0.11695906432748537
0.18052738336713997, 0.1385110716867074
0.19675456389452334, 0.2145344634995729
0.1845841784989858, 0.2140745121230041
0.20689655172413793, 0.18411196530652474
0.1744421906693712, 0.23089559103751894
0.18255578093306288, 0.19068269925750703
0.19371196754563894, 0.08725934686904524
0.19878296146044624, 0.3134897168013667
0.19168356997971603, 0.24377422958144424
0.19066937119675456, 0.1452789276562192
0.19371196754563894, 0.24285432682830677
0.20588235294117646, 0.2049411919311387
0.19168356997971603, 0.21571719561074976
0.18661257606490872, 0.17662132860240487
0.1876267748478702, 0.21006636441290494
0.2099391480730223, 0.2400289112293843
0.18661257606490872, 0.2536303305079177
0.1845841784989858, 0.17077337538603066
0.19574036511156187, 0.17964386621985673
0.1947261663286004, 0.2274131020434983
0.18661257606490872, 0.19981601944937255
0.18255578093306288, 0.18529469741770155
0.1926977687626775, 0.20185294697417705
0.19168356997971603, 0.14902424600827913
0.20182555780933062, 0.15907746895328212
0.1815415821501014, 0.1916026020106446
0.20385395537525355, 0.16821078914514753
0.1947261663286004, 0.19745055522701893
0.1997971602434077, 0.24213154609369875
0.20182555780933062, 0.16840791116367704
0.20486815415821502, 0.2353636901241869
0.19371196754563894, 0.20704382679545313
0.17139959432048682, 0.14363624416847365
0.1876267748478702, 0.20073592220251002
0.1815415821501014, 0.14619883040935666
0.1896551724137931, 0.1532295157369078
0.18559837728194725, 0.09777252119061697
0.18356997971602435, 0.20658387541888423
0.1795131845841785, 0.22596754057428214
0.19878296146044624, 0.17031342400946192
0.16937119675456389, 0.20540114330770753
0.20182555780933062, 0.2049411919311387
0.1876267748478702, 0.1742558643800513
0.16531440162271804, 0.1656482029042644
0.1997971602434077, 0.17662132860240487
0.20588235294117646, 0.12517248176621332
0.18864097363083165, 0.08863920099875156
0.20689655172413793, 0.2730139956633156
0.17545638945233266, 0.22807017543859648
0.1845841784989858, 0.1443590249030816
0.18356997971602435, 0.19883040935672514
0.20588235294117646, 0.16584532492279386
0.1845841784989858, 0.20540114330770753
0.19168356997971603, 0.2112490965240818
0.21906693711967545, 0.22669032130889027
0.1845841784989858, 0.2241277350680071
0.19776876267748478, 0.21827978185163283
0.18864097363083165, 0.20027597082594129
0.2129817444219067, 0.12773506800709644
0.1815415821501014, 0.13706551021749136
0.18864097363083165, 0.22787305342006703
0.1896551724137931, 0.20231289835074578
0.20081135902636918, 0.17662132860240487
0.19675456389452334, 0.17524147447269856
0.17647058823529413, 0.17543859649122806
0.1926977687626775, 0.21361456074643537
0.1926977687626775, 0.14501609829817996
0.2099391480730223, 0.14363624416847365
0.18052738336713997, 0.25501018463762404
0.18661257606490872, 0.22925290754977334
0.20892494929006086, 0.2716341415336094
0.2028397565922921, 0.25711281950193837
0.1876267748478702, 0.14409619554504238
0.17748478701825557, 0.06872987712727519
0.2028397565922921, 0.1644654707930876
0.1795131845841785, 0.14692161114396485
0.1926977687626775, 0.15953742032985085
0.1612576064908722, 0.1195216505683685
0.1896551724137931, 0.2383862277416388
0.2099391480730223, 0.2538274525264473
0.19776876267748478, 0.19745055522701893
0.19168356997971603, 0.19416518825152773
