# MSE: 0.037115159631195084
# ATE, Diferença de médias
0.34178498985801214, 0.42534825304449564
0.345841784989858, 0.27058052489247225
0.3286004056795132, 0.33817610550101207
0.35598377281947263, 0.2613119410131265
0.3711967545638945, 0.3827810336995522
0.3691683569979716, 0.351105382153952
0.35496957403651114, 0.2610231446225791
0.3407707910750507, 0.25165310917787775
0.32961460446247465, 0.569064802584912
0.3367139959432049, 0.40226505603641205
0.3448275862068966, 0.41258238635644773
0.35699797160243407, 0.5409610305436675
0.3316430020283976, 0.4168110715025905
0.34279918864097364, 0.29629659149527005
0.33975659229208927, 0.5487606499229353
0.3316430020283976, 0.46443847941744
0.3306288032454361, 0.380531931480058
0.36815415821501013, 0.3176709046086103
0.3407707910750507, 0.1861690718785898
0.36004056795131845, 0.3356260218754089
0.33367139959432046, 0.3692214868321822
0.34787018255578095, 0.2590470685400854
0.32961460446247465, 0.3198090628557016
0.3630831643002028, 0.3691634455249466
0.3356997971602434, 0.38992101774231086
0.35598377281947263, 0.3044594247836504
0.3225152129817444, 0.3426387937864812
0.36004056795131845, 0.3774825515299522
0.3367139959432049, 0.40969569990511556
0.3640973630831643, 0.3551769731995034
0.35598377281947263, 0.4647829697274925
0.33975659229208927, 0.45900436999766114
0.3448275862068966, 0.39921983619987456
0.34685598377281945, 0.34197384500969125
0.3438133874239351, 0.3546298021227283
0.33772819472616633, 0.08351417579418391
0.3306288032454361, 0.4590754034360627
0.3580121703853955, 0.643590022028496
0.3813387423935091, 0.3736886825204975
0.3438133874239351, 0.330192680251577
0.3448275862068966, 0.3134972991064535
0.36815415821501013, 0.4698877871552826
0.35496957403651114, 0.5300943072133402
0.35598377281947263, 0.4480683447272736
0.3235294117647059, 0.36719224226609687
0.33975659229208927, 0.2933853427224502
0.3275862068965517, 0.3285838628682786
0.35699797160243407, 0.385057626262982
0.33367139959432046, 0.4505143951517473
0.3407707910750507, 0.5261539773442812
0.33975659229208927, 0.3615726435861901
0.3225152129817444, 0.4085678101142624
0.31643002028397565, 0.27363808282841623
0.36105476673427994, 0.5403682782599086
0.359026369168357, 0.44921383426937245
0.3488843813387424, 0.27661948856747975
0.332657200811359, 0.3196939027180699
0.3448275862068966, 0.38959604094572137
0.32961460446247465, 0.25892325003551764
0.33975659229208927, 0.24067503781839827
0.32454361054766734, 0.3532550399943793
0.35598377281947263, 0.45326784376706225
0.33975659229208927, 0.2203559830181838
