# MSE: 0.00523467067923326, 0.005467593123878659, 0.0050909578210022585
# ATE, linear, probit, logit
0.3691683569979716, 0.3930436428373856, 0.41065294530134855, 0.2813448764615212
0.31947261663286003, 0.3276297544092163, 0.36692601818501097, 0.4267639908961404
0.3620689655172414, 0.39383445014022744, 0.3291532310620287, 0.37130460145433913
0.34787018255578095, 0.30149967219903934, 0.3024088834659139, 0.2920000520991672
0.33772819472616633, 0.28005153180571274, 0.31679348564386867, 0.3043628089798165
0.33874239350912777, 0.36266943485241465, 0.2866822220004055, 0.33618107427437793
0.3316430020283976, 0.34896419549725843, 0.3430986809060017, 0.31830616774142884
0.3174442190669371, 0.4065759744919756, 0.34937620844617123, 0.2496435647128976
0.3286004056795132, 0.2349757849871124, 0.38902426924949, 0.2627281815271669
0.34279918864097364, 0.47675948308641225, 0.33615378181844746, 0.20653956843495658
0.3265720081135903, 0.35328371615963206, 0.3297020971321013, 0.2914455795101962
0.3306288032454361, 0.4412825225052301, 0.4541892993747356, 0.3292454396098231
0.3235294117647059, 0.43516618452916006, 0.2558937097264651, 0.3915548161611797
0.34279918864097364, 0.31740463545675895, 0.29188627914776466, 0.38951758694699673
0.3488843813387424, 0.2408829524131394, 0.38512654507350735, 0.38321700111496765
0.3275862068965517, 0.30151351168741414, 0.3996185842145445, 0.2647408318676312
0.3448275862068966, 0.37172513034291166, 0.2876011421211442, 0.33894731130430994
0.33874239350912777, 0.34876765317356406, 0.2316144342872064, 0.41392988926952706
0.3286004056795132, 0.25534425911887315, 0.34034200670134107, 0.29979101090563054
0.34989858012170383, 0.3960177988406905, 0.41390146466157246, 0.3429928840550328
0.3286004056795132, 0.2724885732058602, 0.28744325888475564, 0.1982156992640104
0.34685598377281945, 0.3863523648452843, 0.32183822331140743, 0.3601050304215672
0.3630831643002028, 0.39159040976265863, 0.38242875273622007, 0.3875499309580456
0.3488843813387424, 0.37257431432811244, 0.31524537216817755, 0.4671443404264449
0.3539553752535497, 0.3847788601995345, 0.33252550991441326, 0.4826335673612307
0.3640973630831643, 0.43859600441295166, 0.299940091884663, 0.31426024215335213
0.35598377281947263, 0.3162664934777509, 0.3823399616089017, 0.3617017673510905
0.3438133874239351, 0.32241743587512744, 0.3690797151749415, 0.32610420275656327
0.3894523326572008, 0.34944985323346267, 0.3565320229190023, 0.41812279799605306
0.33772819472616633, 0.2931180603383637, 0.3163494826146983, 0.26677176479332115
0.3316430020283976, 0.36741000097714954, 0.28038247488439005, 0.3334308557781967
0.3620689655172414, 0.3705335230864601, 0.38995534566613527, 0.4046214643803322
0.3661257606490872, 0.3606857563619227, 0.40661747645442653, 0.2944163175556181
0.3488843813387424, 0.43989033449957393, 0.33086700370146216, 0.35705637336056845
0.3762677484787018, 0.3215285931346146, 0.2650120107810171, 0.4354925610857052
0.35496957403651114, 0.3793795156508594, 0.36879665487009816, 0.33804239811749776
0.30628803245436104, 0.29782351847013766, 0.37645092000456193, 0.23922048824237505
0.34989858012170383, 0.4385626532775305, 0.27558202256025177, 0.39460938769447973
0.3235294117647059, 0.3136051233119481, 0.3965666873383912, 0.4204187630596916
0.3630831643002028, 0.368306633126514, 0.31886321739446155, 0.38510381442300623
0.345841784989858, 0.35472493067217836, 0.43055482308682297, 0.311160385362989
0.3620689655172414, 0.2671155341999644, 0.31281015997356154, 0.34125331558219596
0.3630831643002028, 0.5553067782548252, 0.34862653227050383, 0.33734928646228285
0.34685598377281945, 0.17034743926002072, 0.38909452456598065, 0.4274937057001481
0.36004056795131845, 0.33195417064730365, 0.39552535995615995, 0.26814654706018526
0.33367139959432046, 0.34302558086142054, 0.2843167101553469, 0.24252807124511433
0.33874239350912777, 0.21605337978991895, 0.40780960909392916, 0.40268926107429076
0.3793103448275862, 0.3066731323468562, 0.36814005884234957, 0.42588998476600115
0.35192697768762676, 0.39558864366492996, 0.3740858497096956, 0.2685907973326958
0.33975659229208927, 0.3129217529936807, 0.29669177157580784, 0.43816515430818626
0.33367139959432046, 0.4422068095993795, 0.3028912324393057, 0.31970340755012067
0.35192697768762676, 0.3236155129413711, 0.3518054862434486, 0.47359374361090767
0.33874239350912777, 0.20443152586890898, 0.4796235730551269, 0.40879788456858906
0.3356997971602434, 0.3823238866170666, 0.4430883805310225, 0.36959269466963857
0.35192697768762676, 0.35311276380151885, 0.36625408715242075, 0.33778378371444345
0.32961460446247465, 0.16877304636367196, 0.3346520300301461, 0.4042788005357757
0.3407707910750507, 0.295787791938341, 0.20569945784657495, 0.1502550260647281
0.3356997971602434, 0.35595551323437286, 0.43990281114460833, 0.3644531425499207
0.3438133874239351, 0.3690738348647889, 0.32987297021925355, 0.2810281124730139
0.3620689655172414, 0.3562269383597948, 0.2762129975949209, 0.3569737139066803
0.30831643002028397, 0.42765951485227327, 0.2796171331147873, 0.24701983027783467
0.31135902636916835, 0.24885040877136397, 0.47451941207874954, 0.17353798724169467
0.34989858012170383, 0.32140013920039395, 0.31074625354205876, 0.3120500537754662
0.3286004056795132, 0.26881932633001404, 0.42493841893704365, 0.4469608514616097
0.34178498985801214, 0.39884075869442126, 0.39184715958194966, 0.21729210721482828
0.33975659229208927, 0.29777283009170574, 0.47410437026306596, 0.290283420195788
0.34178498985801214, 0.3036478482330841, 0.3344776103897917, 0.33262440287716816
0.3306288032454361, 0.2922505869406274, 0.2645556867660036, 0.31907498048397537
0.3438133874239351, 0.41977168421539834, 0.4571757639168458, 0.21484241709452112
0.3438133874239351, 0.3300351243777253, 0.21351615514175792, 0.26037554296951393
0.345841784989858, 0.38600153411032, 0.3065033905978434, 0.33697256290871763
0.34989858012170383, 0.2896353358017404, 0.23219906790486977, 0.3070888387218739
0.35192697768762676, 0.40667906737624876, 0.36516115672045796, 0.3008496823498157
0.35598377281947263, 0.3903699598739324, 0.29722356449863585, 0.35299720382243477
0.359026369168357, 0.39605617971807766, 0.32284585031818036, 0.4294211338816561
0.3316430020283976, 0.3168388251105545, 0.37755887587032144, 0.3518442459292426
0.34787018255578095, 0.31948524925419824, 0.4265554301928227, 0.3067180521071637
0.3509127789046653, 0.39331036424238947, 0.28237299895777135, 0.3668157329285928
0.3235294117647059, 0.31773964853454967, 0.29430683511368194, 0.41136977520431744
0.31947261663286003, 0.3424341462857507, 0.4979656672684353, 0.42002603478813155
0.3286004056795132, 0.37376839826054287, 0.2873052841191768, 0.49214859273428685
0.3235294117647059, 0.3447661186437684, 0.28300360059216323, 0.33652200034969865
0.3316430020283976, 0.3569423434790521, 0.36308632394983076, 0.21999219333263523
0.34279918864097364, 0.30204291528430216, 0.4060155506615444, 0.37749359079065414
0.34685598377281945, 0.2903948033165801, 0.220421858448567, 0.292492753342302
0.33468559837728196, 0.3260729150156453, 0.2932898466308932, 0.3131842572764404
0.3640973630831643, 0.37178189745228846, 0.2872573315176633, 0.3172267964897844
0.345841784989858, 0.3093992029665887, 0.3090541209587623, 0.3161054011361332
0.3103448275862069, 0.34107952028168476, 0.35722710381007766, 0.37358210061260094
0.34989858012170383, 0.37210347184619363, 0.2910876899024929, 0.31753043818857196
0.359026369168357, 0.40757284093332447, 0.3035552454137439, 0.3515904311572638
0.359026369168357, 0.33511096369385607, 0.42539732997781565, 0.2836312771829869
0.31643002028397565, 0.33273928473419134, 0.3328355645111204, 0.31235750065364226
0.32150101419878296, 0.3859056204751001, 0.2392366228249998, 0.35592691418106687
0.33874239350912777, 0.4823145468162877, 0.32244005806258424, 0.4625925731087754
0.3012170385395537, 0.31937113039596104, 0.3799383483877726, 0.2926694008277231
0.33874239350912777, 0.2609008657949885, 0.4542082234850778, 0.33949483753512544
0.359026369168357, 0.3759061772149286, 0.53078054987582, 0.27215860517131624
0.3356997971602434, 0.39717291272316113, 0.27413876644741975, 0.41702594665893966
0.3509127789046653, 0.34805605583434773, 0.3010332898002589, 0.22391907397493274
0.33468559837728196, 0.29767191477485005, 0.3248925967002582, 0.3440922922868724
0.332657200811359, 0.24608091982191085, 0.2335188772492156, 0.2773107255435959
0.35598377281947263, 0.3987491939600618, 0.4061352224559704, 0.3943618044290254
0.34279918864097364, 0.25499436094905575, 0.30991971339773394, 0.36720495352629834
0.3286004056795132, 0.28695769517470154, 0.3472996926188376, 0.32782896377303855
